tracker_file_name_current,question_current,question_match,status_current,id,matched_id,matched_tracker_file_name
DS-18-51 - Frank Stimson.csv,How much did employees pay for vision coverage in the 51st week  of 2018,How much did employees pay for vision coverage in the 51st week  of 2017,REJECTED,DS-18-51 - Frank Stimson.csv-Q8,DS-17-51 - Frank Stimson.csv-Q15,DS-17-51 - Frank Stimson.csv
DS-18-51 - Frank Stimson.csv,How much did the employee pay in New York Cityl taxes in the  51st week  of 2018,How much did the employee pay in New York Cityl taxes in the  51st week  of 2017,REJECTED,DS-18-51 - Frank Stimson.csv-Q10,DS-17-51 - Frank Stimson.csv-Q3,DS-17-51 - Frank Stimson.csv
DS-18-51 - Frank Stimson.csv,How many vacation days did the employee take in the 51st week  of 2018,How many vacation days did the employee take in the 51st week  of 2017,REJECTED,DS-18-51 - Frank Stimson.csv-Q2,DS-17-51 - Frank Stimson.csv-Q4,DS-17-51 - Frank Stimson.csv
DS-18-51 - Frank Stimson.csv,How many personal days did the employee take in the 51st week  of 2018,How many personal days did the employee take in the 51st week  of 2017,REJECTED,DS-18-51 - Frank Stimson.csv-Q1,DS-17-51 - Frank Stimson.csv-Q5,DS-17-51 - Frank Stimson.csv
DS-18-51 - Frank Stimson.csv,How much did the employee pay in total for Social Security and Medicaid taxes in the  51st week  of 2018,How much did the employee pay in total for Social Security and Medicaid taxes in the  51st week  of 2017,REJECTED,DS-18-51 - Frank Stimson.csv-Q11,DS-17-51 - Frank Stimson.csv-Q6,DS-17-51 - Frank Stimson.csv
DS-18-51 - Frank Stimson.csv,What was the total amount paid in taxes by employees in the 51st week  of 2018,What was the total amount paid in taxes by employees in the 51st week  of 2017,REJECTED,DS-18-51 - Frank Stimson.csv-Q12,DS-17-51 - Frank Stimson.csv-Q7,DS-17-51 - Frank Stimson.csv
DS-18-51 - Frank Stimson.csv,What were the total net wages of employees in the 51st week  of 2018,What were the total net wages of employees in the 51st week  of 2017,REJECTED,DS-18-51 - Frank Stimson.csv-Q14,DS-17-51 - Frank Stimson.csv-Q8,DS-17-51 - Frank Stimson.csv
DS-18-51 - Frank Stimson.csv,What were the total gross wages of employees in the 51st week  of 2018,What were the total gross wages of employees in the 51st week  of 2017,REJECTED,DS-18-51 - Frank Stimson.csv-Q13,DS-17-51 - Frank Stimson.csv-Q9,DS-17-51 - Frank Stimson.csv
DS-18-51 - Frank Stimson.csv,How much did employees pay for vision coverage in the 51st week  of 2018,How much did employees pay for vision coverage in the 51st week  of 2017,REJECTED,DS-18-51 - Frank Stimson.csv-Q15,DS-17-51 - Frank Stimson.csv-Q15,DS-17-51 - Frank Stimson.csv
DS-18-52 - Frank Stimson.xlsx,How much did the employee pay in federal taxes in the  52nd week  of 2018,How much did the employee pay in federal taxes in the  52nd week  of 2017,REJECTED,DS-18-52 - Frank Stimson.xlsx-Q9,DS-17-52 - Frank Stimson.csv-Q1,DS-17-52 - Frank Stimson.csv
DS-18-52 - Frank Stimson.xlsx,How much did employees contribute to their HSA in the 52nd week  of 2018,How much did employees contribute to their HSA in the 52nd week  of 2017,REJECTED,DS-18-52 - Frank Stimson.xlsx-Q5,DS-17-52 - Frank Stimson.csv-Q10,DS-17-52 - Frank Stimson.csv
DS-18-52 - Frank Stimson.xlsx,How much did employees contribute to their FSA in the 52nd week  of 2018,How much did employees contribute to their FSA in the 52nd week  of 2017,REJECTED,DS-18-52 - Frank Stimson.xlsx-Q4,DS-17-52 - Frank Stimson.csv-Q11,DS-17-52 - Frank Stimson.csv
DS-18-52 - Frank Stimson.xlsx,How much did employees contribute to their 401k in the 52nd week  of 2018,How much did employees contribute to their 401k in the 52nd week  of 2017,REJECTED,DS-18-52 - Frank Stimson.xlsx-Q3,DS-17-52 - Frank Stimson.csv-Q12,DS-17-52 - Frank Stimson.csv
DS-18-52 - Frank Stimson.xlsx,How much did employees pay for medical coverage in the 52nd week  of 2018,How much did employees pay for medical coverage in the 52nd week  of 2017,REJECTED,DS-18-52 - Frank Stimson.xlsx-Q7,DS-17-52 - Frank Stimson.csv-Q13,DS-17-52 - Frank Stimson.csv
DS-18-52 - Frank Stimson.xlsx,How much did employees pay for dental coverage in the 52nd week  of 2018,How much did employees pay for dental coverage in the 52nd week  of 2017,REJECTED,DS-18-52 - Frank Stimson.xlsx-Q6,DS-17-52 - Frank Stimson.csv-Q14,DS-17-52 - Frank Stimson.csv
DS-18-52 - Frank Stimson.xlsx,How much did employees pay for vision coverage in the 52nd week  of 2018,How much did employees pay for vision coverage in the 52nd week  of 2017,REJECTED,DS-18-52 - Frank Stimson.xlsx-Q8,DS-17-52 - Frank Stimson.csv-Q15,DS-17-52 - Frank Stimson.csv
DS-18-52 - Frank Stimson.xlsx,How much did the employee pay in New York Cityl taxes in the  52nd week  of 2018,How much did the employee pay in New York Cityl taxes in the  52nd week  of 2017,REJECTED,DS-18-52 - Frank Stimson.xlsx-Q10,DS-17-52 - Frank Stimson.csv-Q3,DS-17-52 - Frank Stimson.csv
DS-18-52 - Frank Stimson.xlsx,How many vacation days did the employee take in the 52nd week  of 2018,How many vacation days did the employee take in the 52nd week  of 2017,REJECTED,DS-18-52 - Frank Stimson.xlsx-Q2,DS-17-52 - Frank Stimson.csv-Q4,DS-17-52 - Frank Stimson.csv
DS-18-52 - Frank Stimson.xlsx,How many personal days did the employee take in the 52nd week  of 2018,How many personal days did the employee take in the 52nd week  of 2017,REJECTED,DS-18-52 - Frank Stimson.xlsx-Q1,DS-17-52 - Frank Stimson.csv-Q5,DS-17-52 - Frank Stimson.csv
DS-18-52 - Frank Stimson.xlsx,How much did the employee pay in total for Social Security and Medicaid taxes in the  52nd week  of 2018,How much did the employee pay in total for Social Security and Medicaid taxes in the  52nd week  of 2017,REJECTED,DS-18-52 - Frank Stimson.xlsx-Q11,DS-17-52 - Frank Stimson.csv-Q6,DS-17-52 - Frank Stimson.csv
DS-18-52 - Frank Stimson.xlsx,What was the total amount paid in taxes by employees in the 52nd week  of 2018,What was the total amount paid in taxes by employees in the 52nd week  of 2017,REJECTED,DS-18-52 - Frank Stimson.xlsx-Q12,DS-17-52 - Frank Stimson.csv-Q7,DS-17-52 - Frank Stimson.csv
DS-18-52 - Frank Stimson.xlsx,What were the total net wages of employees in the 52nd week  of 2018,What were the total net wages of employees in the 52nd week  of 2017,REJECTED,DS-18-52 - Frank Stimson.xlsx-Q14,DS-17-52 - Frank Stimson.csv-Q8,DS-17-52 - Frank Stimson.csv
DS-18-52 - Frank Stimson.xlsx,What were the total gross wages of employees in the 52nd week  of 2018,What were the total gross wages of employees in the 52nd week  of 2017,REJECTED,DS-18-52 - Frank Stimson.xlsx-Q13,DS-17-52 - Frank Stimson.csv-Q9,DS-17-52 - Frank Stimson.csv
DS-18-52 - Frank Stimson.xlsx,How much did employees pay for vision coverage in the 52nd week  of 2018,How much did employees pay for vision coverage in the 52nd week  of 2017,REJECTED,DS-18-52 - Frank Stimson.csv-Q15,DS-17-52 - Frank Stimson.csv-Q15,DS-17-52 - Frank Stimson.xlsx
DS-18-6 - Frank Stimson.csv,How many personal days did the employee take in the sixth week  of 2018,How many personal days did the employee take in the sixth week  of 2017,REJECTED,DS-18-6 - Frank Stimson.csv-Q1,DS-17-6 - Frank Stimson.csv-Q1,DS-17-6 - Frank Stimson.csv
DS-18-6 - Frank Stimson.csv,How much did the employee pay in New York Cityl taxes in the  sixth week  of 2018,How much did the employee pay in New York Cityl taxes in the  sixth week  of 2017,REJECTED,DS-18-6 - Frank Stimson.csv-Q10,DS-17-6 - Frank Stimson.csv-Q10,DS-17-6 - Frank Stimson.csv
DS-18-6 - Frank Stimson.csv,How much did the employee pay in total for Social Security and Medicaid taxes in the  sixth week  of 2018,How much did the employee pay in total for Social Security and Medicaid taxes in the  sixth week  of 2017,REJECTED,DS-18-6 - Frank Stimson.csv-Q11,DS-17-6 - Frank Stimson.csv-Q12,DS-17-6 - Frank Stimson.csv
DS-18-6 - Frank Stimson.csv,What was the total amount paid in taxes by employees in the sixth week  of 2018,What was the total amount paid in taxes by employees in the sixth week  of 2017,REJECTED,DS-18-6 - Frank Stimson.csv-Q12,DS-17-6 - Frank Stimson.csv-Q13,DS-17-6 - Frank Stimson.csv
DS-18-6 - Frank Stimson.csv,What were the total gross wages of employees in the sixth week  of 2018,What were the total gross wages of employees in the sixth week  of 2017,REJECTED,DS-18-6 - Frank Stimson.csv-Q13,DS-17-6 - Frank Stimson.csv-Q14,DS-17-6 - Frank Stimson.csv
DS-18-6 - Frank Stimson.csv,What were the total net wages of employees in the sixth week  of 2018,What were the total net wages of employees in the sixth week  of 2017,REJECTED,DS-18-6 - Frank Stimson.csv-Q14,DS-17-6 - Frank Stimson.csv-Q15,DS-17-6 - Frank Stimson.csv
DS-18-6 - Frank Stimson.csv,How many vacation days did the employee take in the sixth week  of 2018,How many vacation days did the employee take in the sixth week  of 2017,REJECTED,DS-18-6 - Frank Stimson.csv-Q2,DS-17-6 - Frank Stimson.csv-Q2,DS-17-6 - Frank Stimson.csv
DS-18-6 - Frank Stimson.csv,How much did employees contribute to their 401k in the sixth week  of 2018,How much did employees contribute to their 401k in the sixth week  of 2017,REJECTED,DS-18-6 - Frank Stimson.csv-Q3,DS-17-6 - Frank Stimson.csv-Q3,DS-17-6 - Frank Stimson.csv
DS-18-6 - Frank Stimson.csv,How much did employees contribute to their FSA in the sixth week  of 2018,How much did employees contribute to their FSA in the sixth week  of 2017,REJECTED,DS-18-6 - Frank Stimson.csv-Q4,DS-17-6 - Frank Stimson.csv-Q4,DS-17-6 - Frank Stimson.csv
DS-18-6 - Frank Stimson.csv,How much did employees contribute to their HSA in the sixth week  of 2018,How much did employees contribute to their HSA in the sixth week  of 2017,REJECTED,DS-18-6 - Frank Stimson.csv-Q5,DS-17-6 - Frank Stimson.csv-Q5,DS-17-6 - Frank Stimson.csv
DS-18-6 - Frank Stimson.csv,How much did employees pay for dental coverage in the sixth week  of 2018,How much did employees pay for dental coverage in the sixth week  of 2017,REJECTED,DS-18-6 - Frank Stimson.csv-Q6,DS-17-6 - Frank Stimson.csv-Q6,DS-17-6 - Frank Stimson.csv
DS-18-6 - Frank Stimson.csv,How much did employees pay for medical coverage in the sixth week  of 2018,How much did employees pay for medical coverage in the sixth week  of 2017,REJECTED,DS-18-6 - Frank Stimson.csv-Q7,DS-17-6 - Frank Stimson.csv-Q7,DS-17-6 - Frank Stimson.csv
DS-18-6 - Frank Stimson.csv,How much did employees pay for vision coverage in the sixth week  of 2018,How much did employees pay for vision coverage in the sixth week  of 2017,REJECTED,DS-18-6 - Frank Stimson.csv-Q8,DS-17-6 - Frank Stimson.csv-Q8,DS-17-6 - Frank Stimson.csv
DS-18-6 - Frank Stimson.csv,How much did the employee pay in federal taxes in the  sixth week  of 2018,How much did the employee pay in federal taxes in the  sixth week  of 2017,REJECTED,DS-18-6 - Frank Stimson.csv-Q9,DS-17-6 - Frank Stimson.csv-Q9,DS-17-6 - Frank Stimson.csv
DS-18-6 - Frank Stimson.csv,What were the total net wages of employees in the sixth week  of 2018,What were the total net wages of employees in the sixth week  of 2017,REJECTED,DS-18-6 - Frank Stimson.csv-Q15,DS-17-6 - Frank Stimson.csv-Q15,DS-17-6 - Frank Stimson.csv
DS-18-7 - Frank Stimson.csv,How many personal days did the employee take in the 7th week  of 2018,How many personal days did the employee take in the 7th week  of 2017,REJECTED,DS-18-7 - Frank Stimson.csv-Q1,DS-17-7 - Frank Stimson.csv-Q1,DS-17-7 - Frank Stimson.csv
DS-18-7 - Frank Stimson.csv,How much did the employee pay in New York Cityl taxes in the  7th week  of 2018,How much did the employee pay in New York Cityl taxes in the  7th week  of 2017,REJECTED,DS-18-7 - Frank Stimson.csv-Q10,DS-17-7 - Frank Stimson.csv-Q10,DS-17-7 - Frank Stimson.csv
DS-18-7 - Frank Stimson.csv,How much did the employee pay in total for Social Security and Medicaid taxes in the  7th week  of 2018,How much did the employee pay in total for Social Security and Medicaid taxes in the  7th week  of 2017,REJECTED,DS-18-7 - Frank Stimson.csv-Q11,DS-17-7 - Frank Stimson.csv-Q12,DS-17-7 - Frank Stimson.csv
DS-18-7 - Frank Stimson.csv,What was the total amount paid in taxes by employees in the 7th week  of 2018,What was the total amount paid in taxes by employees in the 7th week  of 2017,REJECTED,DS-18-7 - Frank Stimson.csv-Q12,DS-17-7 - Frank Stimson.csv-Q13,DS-17-7 - Frank Stimson.csv
DS-18-7 - Frank Stimson.csv,What were the total gross wages of employees in the 7th week  of 2018,What were the total gross wages of employees in the 7th week  of 2017,REJECTED,DS-18-7 - Frank Stimson.csv-Q13,DS-17-7 - Frank Stimson.csv-Q14,DS-17-7 - Frank Stimson.csv
DS-18-7 - Frank Stimson.csv,What were the total net wages of employees in the 7th week  of 2018,What were the total net wages of employees in the 7th week  of 2017,REJECTED,DS-18-7 - Frank Stimson.csv-Q14,DS-17-7 - Frank Stimson.csv-Q15,DS-17-7 - Frank Stimson.csv
DS-18-7 - Frank Stimson.csv,How many vacation days did the employee take in the 7th week  of 2018,How many vacation days did the employee take in the 7th week  of 2017,REJECTED,DS-18-7 - Frank Stimson.csv-Q2,DS-17-7 - Frank Stimson.csv-Q2,DS-17-7 - Frank Stimson.csv
DS-18-7 - Frank Stimson.csv,How much did employees contribute to their 401k in the 7th week  of 2018,How much did employees contribute to their 401k in the 7th week  of 2017,REJECTED,DS-18-7 - Frank Stimson.csv-Q3,DS-17-7 - Frank Stimson.csv-Q3,DS-17-7 - Frank Stimson.csv
DS-18-7 - Frank Stimson.csv,How much did employees contribute to their FSA in the 7th week  of 2018,How much did employees contribute to their FSA in the 7th week  of 2017,REJECTED,DS-18-7 - Frank Stimson.csv-Q4,DS-17-7 - Frank Stimson.csv-Q4,DS-17-7 - Frank Stimson.csv
DS-18-7 - Frank Stimson.csv,How much did employees contribute to their HSA in the 7th week  of 2018,How much did employees contribute to their HSA in the 7th week  of 2017,REJECTED,DS-18-7 - Frank Stimson.csv-Q5,DS-17-7 - Frank Stimson.csv-Q5,DS-17-7 - Frank Stimson.csv
DS-18-7 - Frank Stimson.csv,How much did employees pay for dental coverage in the 7th week  of 2018,How much did employees pay for dental coverage in the 7th week  of 2017,REJECTED,DS-18-7 - Frank Stimson.csv-Q6,DS-17-7 - Frank Stimson.csv-Q6,DS-17-7 - Frank Stimson.csv
DS-18-7 - Frank Stimson.csv,How much did employees pay for medical coverage in the 7th week  of 2018,How much did employees pay for medical coverage in the 7th week  of 2017,REJECTED,DS-18-7 - Frank Stimson.csv-Q7,DS-17-7 - Frank Stimson.csv-Q7,DS-17-7 - Frank Stimson.csv
DS-18-7 - Frank Stimson.csv,How much did employees pay for vision coverage in the 7th week  of 2018,How much did employees pay for vision coverage in the 7th week  of 2017,REJECTED,DS-18-7 - Frank Stimson.csv-Q8,DS-17-7 - Frank Stimson.csv-Q8,DS-17-7 - Frank Stimson.csv
DS-18-7 - Frank Stimson.csv,How much did the employee pay in federal taxes in the  7th week  of 2018,How much did the employee pay in federal taxes in the  7th week  of 2017,REJECTED,DS-18-7 - Frank Stimson.csv-Q9,DS-17-7 - Frank Stimson.csv-Q9,DS-17-7 - Frank Stimson.csv
DS-18-7 - Frank Stimson.csv,What were the total net wages of employees in the 7th week  of 2018,What were the total net wages of employees in the 7th week  of 2017,REJECTED,DS-18-7 - Frank Stimson.csv-Q15,DS-17-7 - Frank Stimson.csv-Q15,DS-17-7 - Frank Stimson.csv
DS-18-8 - Frank Stimson.csv,How many personal days did the employee take in the 8th week  of 2018,How many personal days did the employee take in the 8th week  of 2017,REJECTED,DS-18-8 - Frank Stimson.csv-Q1,DS-17-8 - Frank Stimson.csv-Q1,DS-17-8 - Frank Stimson.csv
DS-18-8 - Frank Stimson.csv,How much did the employee pay in New York Cityl taxes in the  8th week  of 2018,How much did the employee pay in New York Cityl taxes in the  8th week  of 2017,REJECTED,DS-18-8 - Frank Stimson.csv-Q10,DS-17-8 - Frank Stimson.csv-Q10,DS-17-8 - Frank Stimson.csv
DS-18-8 - Frank Stimson.csv,How much did the employee pay in total for Social Security and Medicaid taxes in the  8th week  of 2018,How much did the employee pay in total for Social Security and Medicaid taxes in the  8th week  of 2017,REJECTED,DS-18-8 - Frank Stimson.csv-Q11,DS-17-8 - Frank Stimson.csv-Q12,DS-17-8 - Frank Stimson.csv
DS-18-8 - Frank Stimson.csv,What was the total amount paid in taxes by employees in the 8th week  of 2018,What was the total amount paid in taxes by employees in the 8th week  of 2017,REJECTED,DS-18-8 - Frank Stimson.csv-Q12,DS-17-8 - Frank Stimson.csv-Q13,DS-17-8 - Frank Stimson.csv
DS-18-8 - Frank Stimson.csv,What were the total gross wages of employees in the 8th week  of 2018,What were the total gross wages of employees in the 8th week  of 2017,REJECTED,DS-18-8 - Frank Stimson.csv-Q13,DS-17-8 - Frank Stimson.csv-Q14,DS-17-8 - Frank Stimson.csv
DS-18-8 - Frank Stimson.csv,What were the total net wages of employees in the 8th week  of 2018,What were the total net wages of employees in the 8th week  of 2017,REJECTED,DS-18-8 - Frank Stimson.csv-Q14,DS-17-8 - Frank Stimson.csv-Q15,DS-17-8 - Frank Stimson.csv
DS-18-8 - Frank Stimson.csv,How many vacation days did the employee take in the 8th week  of 2018,How many vacation days did the employee take in the 8th week  of 2017,REJECTED,DS-18-8 - Frank Stimson.csv-Q2,DS-17-8 - Frank Stimson.csv-Q2,DS-17-8 - Frank Stimson.csv
